FEATURE_ID	FEATURE_NAME	MEAN_POS	MEDIAN_ALL	MEDIAN_0	MEDIAN_1	FOLD_CHANGE	LOG2_FOLD_CHANGE
207	merged207	63.700000000000003	0.0	0.0	0.0	nan	nan
46	merged46	63.840000000000003	0.0	0.0	0.0	nan	nan
104	merged104	63.880000000000003	0.0	0.0	0.0	nan	nan
289	merged289	64.340000000000003	0.0	0.0	0.0	nan	nan
94	merged94	64.900000000000006	0.0027027000000000002	0.0	0.01226994	inf	inf
129	merged129	65.099999999999994	0.0	0.0	0.0	nan	nan
125	merged125	65.879999999999995	0.0	0.0	0.0014771000000000001	inf	inf
1	merged1	67.519999999999996	0.0014771000000000001	9.5240000000000003e-05	0.00562701	59.082423351532967	5.8846570964392519
2	merged2	68.239999999999995	0.25588234999999998	0.059134149999999996	0.46130501000000002	7.8009916435765128	2.9636575276077801
285	merged285	68.540000000000006	0.00172712	0.00027599999999999999	0.0043177900000000002	15.644166666666669	3.9675529060460981
15	merged15	70.079999999999998	0.25588234999999998	0.058389549999999998	0.46130501000000002	7.9004720878992911	2.9819388632292392
42	merged42	70.200000000000003	0.25588234999999998	0.058389549999999998	0.46130501000000002	7.9004720878992911	2.9819388632292392
275	merged275	70.480000000000004	0.00074459999999999999	0.0	0.0051169600000000003	inf	inf
149	merged149	73.400000000000006	0.0	0.0	0.00061538000000000001	inf	inf
198	merged198	75.099999999999994	0.0	0.0	0.015678250000000001	inf	inf
134	merged134	75.540000000000006	0.044843050000000002	0.02018793	0.13513513999999999	6.6938581617828072	2.7428379816398425
18	merged18	75.739999999999995	0.0	0.0	0.0	nan	nan
206	merged206	75.819999999999993	0.0	0.0	0.0	nan	nan
45	merged45	75.819999999999993	0.0	0.0	0.0	nan	nan
103	merged103	75.900000000000006	0.0	0.0	0.0	nan	nan
182	merged182	78.060000000000002	0.0	0.0	0.00059595000000000004	inf	inf
181	merged181	78.540000000000006	0.0	0.0	0.0	nan	nan
98	merged98	78.659999999999997	0.0	0.0	0.015678250000000001	inf	inf
164	merged164	78.719999999999999	0.0	0.0	0.0	nan	nan
336	merged336	78.879999999999995	0.0	0.0	0.0	nan	nan
39	merged39	81.260000000000005	0.0	0.0	0.00061538000000000001	inf	inf
236	merged236	83.560000000000002	0.0	0.0	0.00143472	inf	inf
214	merged214	87.579999999999998	0.0	0.0	0.0	nan	nan
111	merged111	87.659999999999997	0.0	0.0	0.0	nan	nan
318	merged318	88.439999999999998	0.0	0.0	0.0	nan	nan
308	merged308	88.620000000000005	0.0	0.0	0.0	nan	nan
286	merged286	91.140000000000001	0.0	0.0	0.0	nan	nan
262	merged262	93.299999999999997	0.0	0.0	0.0	nan	nan
9	merged9	96.340000000000003	0.0	0.0	0.0	nan	nan
277	merged277	96.359999999999999	0.0	0.0	0.0	nan	nan
33	merged33	96.540000000000006	0.0	0.0	0.0	nan	nan
290	merged290	97.400000000000006	0.0	0.0	0.00043403000000000002	inf	inf
272	merged272	98.060000000000002	0.0	0.0	0.0032312899999999999	inf	inf
63	merged63	98.439999999999998	0.0	0.0	0.0010330599999999999	inf	inf
57	merged57	99.959999999999994	0.0029268300000000001	0.00074644500000000009	0.0077014199999999996	10.317464783071758	3.3670166088441889
138	merged138	100.04000000000001	0.0029268300000000001	0.00074644500000000009	0.0077014199999999996	10.317464783071758	3.3670166088441889
24	merged24	100.12	0.0029268300000000001	0.00074644500000000009	0.0077014199999999996	10.317464783071758	3.3670166088441889
255	merged255	100.54000000000001	0.00068165999999999995	0.0	0.00482315	inf	inf
27	merged27	100.98	0.0	0.0	0.00283286	inf	inf
70	merged70	101.0	0.0	0.0	0.0	nan	nan
320	merged320	101.09999999999999	0.0	0.0	0.0	nan	nan
231	merged231	101.18000000000001	0.00086355999999999998	0.0	0.0042492900000000002	inf	inf
29	merged29	101.2	0.0	0.0	0.0	nan	nan
86	merged86	101.23999999999999	0.0	0.0	0.0	nan	nan
177	merged177	101.48	0.0	0.0	0.0	nan	nan
158	merged158	101.54000000000001	0.0	0.0	0.0	nan	nan
221	merged221	101.92	0.0	0.0	0.00037879	inf	inf
116	merged116	102.04000000000001	0.0	0.0	0.00037879	inf	inf
288	merged288	102.72	0.0	0.0	0.0	nan	nan
251	merged251	103.02	0.00075872999999999999	0.0	0.0094876700000000001	inf	inf
41	merged41	103.56	0.00101549	0.0	0.0034698099999999998	inf	inf
14	merged14	103.56	0.00101549	0.0	0.0034698099999999998	inf	inf
90	merged90	103.62	0.00101549	0.0	0.0034698099999999998	inf	inf
201	merged201	105.23999999999999	0.0	0.0	0.0015592500000000001	inf	inf
78	merged78	105.8	0.0	0.0	0.0	nan	nan
339	merged339	105.81999999999999	0.0	0.0	0.0	nan	nan
167	merged167	105.84	0.0	0.0	0.0	nan	nan
85	merged85	106.73999999999999	0.0	0.0	0.0	nan	nan
120	merged120	106.90000000000001	0.00086355999999999998	0.0	0.0042492900000000002	inf	inf
249	merged249	107.42	0.00138456	0.0	0.0055516999999999997	inf	inf
123	merged123	107.76000000000001	0.0028483800000000002	0.0017613500000000001	0.0060449099999999997	3.4319754733585031	1.7790392426420929
234	merged234	107.88	0.0028483800000000002	0.0017613500000000001	0.0060449099999999997	3.4319754733585031	1.7790392426420929
93	merged93	108.64	0.10985353	0.035440860000000005	0.26683938000000001	7.5291451731137444	2.9124860767808438
10	merged10	108.78	0.0	0.0	0.0	nan	nan
190	merged190	108.8	0.10985353	0.035440860000000005	0.26683938000000001	7.5291451731137444	2.9124860767808438
328	merged328	108.90000000000001	0.0	0.0	0.0	nan	nan
188	merged188	111.04000000000001	0.0	0.0	0.00059241999999999997	inf	inf
91	merged91	111.12	0.0	0.0	0.00059241999999999997	inf	inf
163	merged163	111.7	0.0	0.0	0.0	nan	nan
298	merged298	113.06	0.0	0.0	0.0	nan	nan
145	merged145	113.22	0.0	0.0	0.0	nan	nan
246	merged246	113.98	0.017271160000000001	0.0039593149999999997	0.033846149999999998	8.5484862911892598	3.0956689798194321
119	merged119	114.64	0.0	0.0	0.0	nan	nan
264	merged264	115.48	0.0098378100000000007	0.0030365449999999999	0.033103050000000002	10.901550940295634	3.4464614936236102
185	merged185	118.36	0.0	0.0	0.00078308999999999996	inf	inf
131	merged131	119.90000000000001	0.0	0.0	0.0	nan	nan
154	merged154	120.2	0.0	0.0	0.0	nan	nan
126	merged126	120.76000000000001	0.00128535	0.0	0.00345423	inf	inf
186	merged186	123.95999999999999	0.0	0.0	0.0	nan	nan
52	merged52	125.12	0.00138456	0.00010818	0.01257862	116.27491218339804	6.8613960400425471
64	merged64	126.90000000000001	0.0	0.0	0.0	nan	nan
136	merged136	127.14	0.0	0.0	0.00019845	inf	inf
150	merged150	127.16	0.0	0.0	0.0	nan	nan
323	merged323	129.22	0.0	0.0	0.00094786999999999996	inf	inf
215	merged215	131.90000000000001	0.0	0.0	0.0	nan	nan
297	merged297	132.0	0.0	0.0	0.0	nan	nan
144	merged144	132.09999999999999	0.0	0.0	0.0	nan	nan
319	merged319	132.16	0.0	0.0	0.0	nan	nan
62	merged62	132.19999999999999	0.0	0.0	0.0	nan	nan
247	merged247	132.91999999999999	0.00719632	0.00228619	0.019736839999999999	8.6330707421517889	3.1098738104459631
191	merged191	133.68000000000001	0.0027027000000000002	0.0	0.01226994	inf	inf
112	merged112	135.09999999999999	0.0	0.0	0.0	nan	nan
51	merged51	135.28	0.0	0.0	0.0	nan	nan
244	merged244	136.0	0.0	0.0	0.0	nan	nan
146	merged146	136.16	0.0	0.0	0.0	nan	nan
130	merged130	136.16	0.060794040000000001	0.027867755000000001	0.11334405	4.067211370273637	2.024039968651433
299	merged299	136.31999999999999	0.0	0.0	0.0	nan	nan
310	merged310	136.56	0.00073099000000000005	0.0	0.00303951	inf	inf
152	merged152	136.75999999999999	0.00073099000000000005	0.0	0.00303951	inf	inf
248	merged248	136.78	0.00065359000000000001	0.0	0.0035721400000000001	inf	inf
303	merged303	137.13999999999999	0.0	0.0	0.0	nan	nan
95	merged95	138.08000000000001	0.0	0.0	0.0020768399999999999	inf	inf
193	merged193	138.19999999999999	0.0	0.0	0.0020768399999999999	inf	inf
238	merged238	140.78	0.0	0.0	0.0	nan	nan
34	merged34	141.75999999999999	0.0	0.0	0.0	nan	nan
80	merged80	142.06	0.0	0.0	0.0	nan	nan
342	merged342	142.16	0.0	0.0	0.0	nan	nan
170	merged170	142.18000000000001	0.0	0.0	0.0	nan	nan
225	merged225	142.22	0.0	0.0	0.0	nan	nan
179	merged179	142.40000000000001	0.0	0.0	0.0	nan	nan
88	merged88	142.72	0.0	0.0	0.0	nan	nan
174	merged174	144.59999999999999	0.0036764699999999998	0.0020866399999999998	0.00730994	3.5032109036537209	1.8086778452613514
84	merged84	144.84	0.0036764699999999998	0.0020866399999999998	0.00730994	3.5032109036537209	1.8086778452613514
38	merged38	144.94	0.0036764699999999998	0.0020866399999999998	0.00730994	3.5032109036537209	1.8086778452613514
282	merged282	144.96000000000001	0.0	0.0	0.0	nan	nan
12	merged12	144.97999999999999	0.0036764699999999998	0.0020866399999999998	0.00730994	3.5032109036537209	1.8086778452613514
0	merged0	145.13999999999999	0.0036764699999999998	0.0020866399999999998	0.00730994	3.5032109036537209	1.8086778452613514
313	merged313	148.18000000000001	0.0	0.0	0.0	nan	nan
100	merged100	148.46000000000001	0.0	0.0	0.0	nan	nan
176	merged176	150.0	0.0	0.0	0.0	nan	nan
3	merged3	152.08000000000001	0.0	0.0	0.0	nan	nan
196	merged196	152.40000000000001	0.0	0.0	0.0	nan	nan
97	merged97	152.44	0.0	0.0	0.0	nan	nan
258	merged258	153.31999999999999	0.0	0.0	0.0	nan	nan
260	merged260	155.12	0.0043659500000000004	0.00078187000000000005	0.01406318	17.986596237226134	4.1688502933565648
287	merged287	157.0	0.0	0.0	0.0	nan	nan
22	merged22	157.16	0.0027210899999999998	0.00042726500000000002	0.014153850000000001	33.126631013539608	5.0499195833288129
127	merged127	158.24000000000001	0.0	0.0	0.0	nan	nan
242	merged242	158.36000000000001	0.0	0.0	0.0	nan	nan
